timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1752689947.3337426,-0.0373,-0.1147,-0.8086,126.3675,-57.2425,9.7037,-0.1,0.4372,0.3959
1752689947.3819642,0.0402,-0.2432,-0.9965,123.3313,-22.4437,11.0162,-0.0799,0.3926,0.4456
1752689947.435763,0.035,-0.1022,-1.0242,88.3225,-37.625,-1.68,-0.0627,0.3553,0.477
1752689947.484009,0.0432,-0.0981,-1.0203,73.43,-14.8575,-23.2225,-0.0463,0.3135,0.5145
1752689947.5377483,0.0249,-0.0643,-0.9868,1.8812,66.3775,-29.68,-0.0623,0.2909,0.5212
1752689947.5859606,0.0059,-0.0571,-1.0452,8.2337,29.5487,-16.7825,-0.0892,0.2953,0.5205
1752689947.6398406,-0.0675,-0.0018,-0.9159,41.58,12.6262,-39.9,-0.1021,0.2829,0.5085
1752689947.688564,-0.0226,-0.0249,-1.0621,34.2475,0.49,-24.4825,-0.1095,0.26,0.5177
1752689947.7429023,-0.0624,0.0261,-0.9638,4.3488,11.48,-23.7038,-0.1172,0.2488,0.5253
1752689947.7915363,-0.0709,0.0159,-1.0361,2.5288,4.6463,-0.63,-0.121,0.2394,0.5204
1752689947.844928,-0.0662,0.0077,-1.0662,-4.9088,16.275,-7.4637,-0.1221,0.2416,0.5204
1752689947.8933234,-0.0946,-0.0058,-1.0364,0.7175,11.3925,-11.8825,-0.1271,0.2411,0.5235
1752689947.9470487,-0.1186,-0.0215,-1.017,-27.4487,29.2512,-7.7438,-0.1366,0.2496,0.5134
1752689947.995253,-0.1605,-0.0584,-0.9981,-54.8187,44.975,-5.2325,-0.1548,0.2664,0.4904
1752689948.0490751,-0.1225,-0.0439,-1.0588,-66.2463,-32.655,2.9225,-0.1653,0.3027,0.4799
1752689948.1044388,-0.0755,-0.1717,-1.0338,-44.66,-35.42,-12.565,-0.1547,0.3247,0.4805
1752689948.1522007,-0.0586,-0.2089,-1.0079,-42.665,-22.4263,-14.735,-0.1455,0.3399,0.4613
1752689948.2003644,-0.014,-0.204,-0.9412,-65.6513,1.5837,-6.1775,-0.1481,0.3646,0.448
1752689948.254239,-0.0845,-0.2969,-0.9164,-105.7438,21.0263,-13.6588,-0.1525,0.3871,0.4252
1752689948.3024387,-0.1302,-0.3587,-0.975,-111.5538,66.0625,-20.09,-0.1757,0.4234,0.3767
1752689948.3562298,-0.1266,-0.6645,-0.8989,-108.5525,71.0763,-35.0612,-0.2027,0.4512,0.3181
1752689948.4046235,-0.1889,-0.6462,-0.8466,-97.6325,40.075,-28.8838,-0.2281,0.4696,0.2703
1752689948.4583127,-0.272,-0.6518,-0.7175,-96.32,2.7475,-0.455,-0.2292,0.478,0.2405
1752689948.5178502,-0.2253,-0.6947,-0.7336,-126.8138,-19.0225,-10.2812,-0.2292,0.4848,0.1966
1752689948.5617146,-0.2964,-1.1122,-0.456,-123.55,7.77,15.7325,-0.2267,0.4914,0.1586
1752689948.6096702,-0.2208,-0.7776,-0.3822,-109.2613,54.495,7.5163,-0.2239,0.4876,0.0979
1752689948.6634407,-0.2427,-0.917,-0.3041,-104.23,13.8162,21.035,-0.2139,0.488,0.0531
1752689948.7117355,-0.2436,-1.3034,-0.4674,-110.18,12.7225,41.6937,-0.1939,0.4868,0.0053
1752689948.7654912,-0.1186,-0.9715,0.0386,-175.2713,40.4162,51.3187,-0.1826,0.4739,-0.0491
1752689948.8138204,-0.1947,-0.936,-0.0916,-140.6037,21.6125,12.2412,-0.1604,0.4487,-0.1162
1752689948.8674946,-0.1423,-0.9055,0.109,-141.1463,24.7362,7.77,-0.1525,0.422,-0.1681
1752689948.925987,-0.1387,-0.8414,0.2035,-143.0975,20.895,-4.305,-0.1354,0.3787,-0.217
1752689948.9705825,-0.1582,-0.7884,0.3589,-174.51,12.7225,14.4987,-0.1284,0.3301,-0.261
1752689949.0189433,-0.1341,-0.8418,0.4613,-177.0125,14.14,25.0513,-0.1109,0.2601,-0.3143
1752689949.0725644,-0.1524,-0.8208,0.5736,-146.86,9.345,14.0787,-0.0974,0.1929,-0.3381
1752689949.1209707,-0.0761,-0.5912,0.7068,-114.24,-4.0075,35.945,-0.0844,0.1371,-0.3588
1752689949.1746235,-0.0293,-0.4911,0.9092,-213.1325,18.13,46.3488,-0.0797,0.0696,-0.3641
1752689949.2228224,-0.0581,-0.3403,0.8328,-165.3312,0.5862,36.5312,-0.0589,-0.0283,-0.372
1752689949.276649,0.0214,-0.2083,0.9492,-126.28,8.6187,62.2212,-0.061,-0.0794,-0.3675
1752689949.3381498,0.1402,-0.4279,0.9828,-66.4475,8.8112,14.105,-0.0535,-0.127,-0.3485
1752689949.3797863,0.0693,-0.0206,1.0028,-140.9888,-35.7875,14.35,-0.0574,-0.1677,-0.344
1752689949.428296,0.0056,-0.0133,0.7155,-67.8563,-55.2125,33.11,-0.0776,-0.2237,-0.3098
1752689949.4817505,-0.0808,0.0049,0.7978,-14.5162,-58.7475,-15.3475,-0.1105,-0.2405,-0.2881
1752689949.5300126,-0.0942,0.2269,0.946,-60.8037,-82.9325,-8.4875,-0.1317,-0.2615,-0.2534
1752689949.5838594,-0.3392,0.305,1.0496,-96.67,-94.15,-12.8187,-0.1473,-0.2832,-0.2251
1752689949.6454937,-0.0406,0.2365,0.8239,-117.145,36.1463,-76.965,-0.1691,-0.3139,-0.1876
1752689949.6869092,-0.4057,0.9387,1.3493,-105.4288,37.5725,-65.1788,-0.133,-0.3625,-0.1667
1752689949.7355437,-0.0457,0.2106,0.5189,-20.58,70.0088,10.5612,-0.107,-0.3895,-0.1579
1752689949.78892,-0.2635,0.7591,1.0507,-164.4475,-19.11,-35.665,-0.1029,-0.4073,-0.1358
1752689949.8376727,-0.0223,0.4722,0.5348,-151.0075,-87.3163,-36.2687,-0.0882,-0.4455,-0.0804
1752689949.891047,-0.1351,0.7608,0.7506,-151.8125,-33.775,-12.04,-0.0935,-0.4733,-0.0015
1752689949.9396598,-0.0096,0.8053,0.4808,-122.4913,-64.5575,0.63,-0.0854,-0.4861,0.0652
1752689949.9930696,-0.2458,0.839,0.4365,-82.5038,4.2263,18.4275,-0.0897,-0.4889,0.1151
1752689950.04144,-0.1482,0.8728,0.436,-77.1663,-56.9275,-31.4475,-0.0924,-0.4845,0.1499
1752689950.096108,-0.3052,1.1187,0.4232,-94.6838,-24.0362,12.005,-0.082,-0.4803,0.1939
1752689950.1444075,-0.1878,1.0175,0.3024,-29.1375,-21.7437,12.9062,-0.0896,-0.4745,0.2164
1752689950.1981847,-0.2897,0.962,0.2536,-133.8312,-17.2462,-3.5263,-0.0888,-0.4684,0.2395
1752689950.2463837,-0.2123,0.942,0.0706,-159.915,-20.335,-17.325,-0.0853,-0.4396,0.3097
1752689950.3002167,-0.2976,0.8413,0.1306,-222.8275,-73.4825,-114.9225,-0.0867,-0.4073,0.3716
1752689950.3485353,-0.2383,1.0329,-0.2967,-166.6262,-7.0262,-91.0088,-0.0427,-0.3738,0.4435
1752689950.402335,-0.0353,1.0446,-0.3424,-142.7388,3.92,-94.0538,-0.0181,-0.3359,0.492
1752689950.4608252,0.0129,0.9407,-0.4751,-141.155,-42.9012,-74.7863,0.0185,-0.2939,0.5251
1752689950.5057604,0.1665,0.81,-0.7205,-197.8462,-47.5825,-98.245,0.0573,-0.2297,0.5664
1752689950.5539026,0.1316,0.8125,-0.687,-28.1225,4.9437,-18.2175,0.0687,-0.1648,0.5908
1752689950.6074383,0.3418,0.7863,-0.6742,-19.1712,-50.085,-48.23,0.0692,-0.1414,0.5939
1752689950.6561596,0.245,0.5652,-0.7973,-70.98,-69.9388,-62.3787,0.1007,-0.1154,0.6002
1752689950.70951,0.2452,0.548,-0.6751,-47.7487,50.7238,-32.6637,0.1109,-0.0792,0.61
1752689950.757975,0.2823,0.6659,-0.943,-103.1625,63.6125,-42.7438,0.0841,-0.0623,0.6112
1752689950.8115146,0.1622,0.3895,-0.8342,-86.4413,144.9875,-89.2063,0.0475,0.0111,0.6038
1752689950.8600519,0.1698,0.2882,-1.0304,-104.5975,38.2638,-50.4087,-0.0027,0.0307,0.6037
1752689950.9136176,0.1048,0.3243,-0.9485,-84.1225,61.8187,-43.3737,-0.035,0.0806,0.5961
1752689950.975213,0.0417,0.141,-1.0409,-79.7825,32.8037,-41.3787,-0.0734,0.1096,0.5792
1752689951.0165873,-0.0064,0.1315,-1.0638,-9.7825,-16.6688,25.5062,-0.086,0.1455,0.5649
1752689951.0647051,0.2158,0.1568,-0.9734,-106.82,47.775,-35.28,-0.0752,0.1631,0.5628
1752689951.1186857,0.0753,-0.0009,-1.0733,-48.4225,10.7275,14.245,-0.0879,0.1957,0.5442
1752689951.1670697,0.153,-0.1269,-1.0189,-67.1563,9.3362,-20.825,-0.0857,0.2202,0.5425
1752689951.2207096,0.0173,-0.0575,-1.0047,-34.8862,-0.6388,-10.43,-0.0939,0.2432,0.534
1752689951.2690442,0.0932,-0.0586,-0.9747,7.2625,4.2088,-11.83,-0.0928,0.2444,0.5272
1752689951.3238015,0.0132,0.0002,-0.9172,-37.5025,4.1563,-17.5263,-0.1009,0.2486,0.5263
1752689951.3719647,0.0463,-0.1348,-1.0414,-39.8125,-1.0675,1.89,-0.1109,0.2622,0.5208
1752689951.4258444,0.0914,-0.0817,-1.0274,-40.74,-38.5262,-6.58,-0.1018,0.278,0.5239
1752689951.4741564,0.0928,-0.159,-0.9545,-20.8337,7.5513,-16.3187,-0.1037,0.2891,0.5095
1752689951.527928,0.0727,-0.1576,-0.9958,13.755,17.7712,-6.615,-0.104,0.2955,0.5008
1752689951.5765982,0.0453,-0.1665,-0.9536,-35.14,16.66,-15.1637,-0.1089,0.2867,0.5016
1752689951.6299267,0.0078,-0.1781,-1.049,22.1462,60.1912,30.5112,-0.1137,0.2901,0.499
1752689951.6782885,0.012,-0.1437,-0.9688,43.2163,14.7788,10.815,-0.1201,0.274,0.498
1752689951.7329836,-0.0414,-0.0991,-1.0516,31.185,-14.1837,17.7012,-0.1194,0.2654,0.4981
1752689951.7817829,0.0683,-0.0727,-1.0167,25.5762,-97.37,-9.2837,-0.1009,0.2619,0.5193
1752689951.8350372,0.1845,-0.0348,-1.005,10.7537,-124.0488,-4.0075,-0.0636,0.2509,0.5456
1752689951.883526,0.1984,0.0017,-0.9085,-8.8638,-165.865,33.495,-0.0014,0.2537,0.5475
1752689951.937081,0.4213,-0.0803,-1.0396,10.6225,-113.9513,38.745,0.0641,0.2499,0.5697
1752689951.9857674,0.4305,-0.0002,-0.8355,-1.9075,-127.6188,43.3563,0.1343,0.2541,0.5582
1752689952.039098,0.6002,-0.006,-0.8215,30.6425,-92.9425,-13.3612,0.181,0.2405,0.5587
1752689952.087342,0.6514,0.1347,-0.7083,-0.7613,-232.54,23.9487,0.2509,0.2296,0.5447
1752689952.142136,0.7579,0.0303,-0.6146,-27.4312,-240.2487,40.3288,0.3455,0.2275,0.4938
1752689952.1902158,0.8668,0.0696,-0.3559,-20.6937,-192.64,49.0,0.4364,0.2219,0.4388
1752689952.244156,0.9953,0.0357,-0.1949,-49.9275,-211.5925,-16.7038,0.4966,0.2219,0.3693
1752689952.2928193,0.9101,0.0464,-0.0679,-32.2612,-166.8887,14.5862,0.5422,0.2289,0.2899
1752689952.3565466,1.0395,0.0809,0.0424,-8.9162,-197.995,16.4062,0.5617,0.2282,0.2222
1752689952.3971837,0.8746,0.0735,0.1972,-43.6712,-271.5563,20.2038,0.5835,0.2118,0.1148
1752689952.4456425,0.8569,0.208,0.4308,-15.5225,-107.1088,34.8775,0.5806,0.2026,0.027
1752689952.500252,0.3789,0.0479,0.2665,81.27,-178.57,84.0263,0.5806,0.1793,-0.0147
1752689952.5484726,0.6353,0.2511,0.6715,4.6813,-184.0125,20.2475,0.5601,0.1625,-0.0801
1752689952.6023881,0.4926,0.2114,0.7681,7.0963,-128.38,18.8738,0.5331,0.1487,-0.1371
1752689952.650553,0.3742,0.2144,0.8743,-8.96,-155.085,-17.2462,0.5013,0.1515,-0.19
1752689952.704427,0.3702,0.2133,0.8958,-20.44,-158.7775,-0.9975,0.454,0.1504,-0.2426
1752689952.7529583,0.1966,0.2499,0.9003,-6.0462,-180.6175,-2.0738,0.4011,0.1446,-0.2825
1752689952.806521,-0.0299,0.2699,0.8913,-24.22,-162.7762,0.2013,0.3394,0.1477,-0.328
1752689952.8548682,-0.4823,0.0755,0.8554,-3.64,-147.4288,-46.0337,0.2768,0.1347,-0.3576
1752689952.9095418,-0.3583,0.2247,0.8273,-22.47,-138.0137,-43.435,0.196,0.1435,-0.3749
1752689952.9577582,-0.1964,0.2852,0.9166,-75.46,-121.3713,14.56,0.1457,0.124,-0.3907
1752689953.0115638,-0.417,0.3809,0.8114,40.95,-236.6175,17.0888,0.0857,0.0966,-0.394
1752689953.0602407,-0.5924,0.3277,0.8075,98.105,-156.2837,39.8737,-0.0183,0.156,-0.3669
1752689953.113619,-0.6311,0.1895,0.64,21.6562,-172.6725,102.0863,-0.0651,0.1917,-0.3489
1752689953.1619947,-0.8011,0.1411,0.5676,-7.5862,-154.7875,76.9825,-0.1197,0.2192,-0.324
1752689953.2156477,-0.7382,0.1005,0.5138,-24.9025,-79.695,-26.565,-0.1728,0.2264,-0.3069
1752689953.2740748,-0.8932,0.1492,0.519,-24.3075,-141.7325,7.1312,-0.2037,0.2167,-0.2834
1752689953.3187573,-0.9166,0.0752,0.2114,-41.4313,-86.7213,42.6738,-0.2346,0.2143,-0.267
1752689953.3671284,-0.8448,0.2176,0.3592,12.0575,-188.8687,0.1225,-0.2678,0.215,-0.2327
1752689953.4207602,-0.8176,-0.036,-0.2413,-18.3137,-75.5563,48.8425,-0.3207,0.2236,-0.1904
1752689953.4696138,-1.0207,0.0765,-0.0229,-62.685,-119.98,24.5788,-0.337,0.2405,-0.1623
1752689953.5228891,-0.9206,-0.0411,-0.2804,34.8162,-199.3075,-21.35,-0.3655,0.2376,-0.0941
1752689953.5802457,-1.0751,0.0395,-0.358,-36.47,-199.1763,4.7425,-0.4021,0.2346,-0.0262
1752689953.6259367,-0.746,0.0419,-0.4831,31.1763,-115.43,-0.0525,-0.4221,0.233,0.0458
1752689953.674051,-0.9978,-0.023,-0.6073,1.7413,-96.3288,23.8,-0.4245,0.2475,0.0967
1752689953.7279406,-0.7497,0.0082,-0.6443,43.8375,-175.4462,-15.7062,-0.4252,0.2541,0.1763
1752689953.7765925,-0.7944,-0.0177,-0.7887,-61.3725,-127.2513,46.34,-0.4067,0.2577,0.2181
1752689953.8300276,-0.5614,-0.0403,-0.8951,23.3887,-136.8675,-12.8625,-0.3835,0.2726,0.2656
1752689953.878256,-0.5933,-0.0009,-0.8888,28.84,-79.38,8.3825,-0.3584,0.2695,0.3171
1752689953.9321089,-0.495,-0.0027,-0.9579,39.1388,-82.6525,-1.7325,-0.3406,0.2639,0.3562
1752689953.9803014,-0.4097,0.0384,-0.9661,27.0462,-88.4625,-8.3125,-0.3171,0.2552,0.3923
1752689954.0351555,-0.3522,0.0525,-0.9714,-5.2238,-68.1013,6.4488,-0.2778,0.2499,0.4173
1752689954.083349,-0.3394,0.0401,-0.9958,-0.42,-91.9188,-4.7075,-0.2577,0.2544,0.4364
1752689954.1371744,-0.2763,0.0346,-1.0253,3.6575,-34.4487,-11.8037,-0.2313,0.2618,0.4498
1752689954.18565,-0.206,0.0279,-1.0492,-21.6125,-75.0138,-14.07,-0.21,0.26,0.4588
1752689954.2391922,-0.1524,0.0063,-1.058,0.3763,-25.9088,-1.8463,-0.1869,0.2677,0.4691
1752689954.2874377,-0.0442,0.0026,-1.0313,25.2875,-43.2513,16.0825,-0.1774,0.2622,0.4805
1752689954.3412426,-0.118,0.0328,-1.0285,24.5525,-13.545,1.6712,-0.1579,0.2575,0.489
1752689954.3899455,-0.033,0.0553,-1.0164,11.0075,-12.6437,-8.4087,-0.1611,0.2523,0.4924
1752689954.4433105,-0.0983,0.0852,-1.0193,1.9425,-1.7325,-3.045,-0.1571,0.2456,0.4963
1752689954.5007885,-0.0061,0.0604,-1.0143,-8.8112,-14.1487,-10.7537,-0.1533,0.2463,0.4995
1752689954.546406,-0.0617,0.0714,-1.0392,5.9763,0.9713,-2.1788,-0.1512,0.2414,0.5004
1752689954.6268725,-0.0101,0.0741,-1.0041,14.0525,-4.1125,-12.04,-0.1519,0.2366,0.5055
1752689954.6484122,-0.0747,0.0692,-1.021,5.2238,7.3413,-5.3725,-0.1547,0.2318,0.5018
1752689954.6967497,-0.1126,0.0851,-1.0159,20.0025,30.9225,-16.625,-0.1585,0.2278,0.5009
1752689954.7505221,-0.0638,0.1019,-1.0321,-8.3125,31.2112,-12.6175,-0.1742,0.2187,0.4988
1752689954.8079677,-0.2252,0.0215,-0.9881,-37.6338,113.5663,-28.9275,-0.1939,0.2276,0.484
1752689954.8535733,-0.1407,0.0323,-1.0031,-27.1425,115.1588,-34.1688,-0.25,0.2346,0.435
1752689954.9018137,-0.3354,0.0528,-1.0161,7.4812,104.3613,31.2637,-0.2799,0.2393,0.4074
1752689954.9555843,-0.4618,0.0806,-0.9633,29.3125,114.4063,-0.245,-0.3067,0.2418,0.3759
1752689955.0038993,-0.4762,0.0431,-0.9417,33.8362,56.42,23.135,-0.3304,0.2323,0.3538
1752689955.0576558,-0.6057,0.0617,-0.8937,-6.9475,108.045,-0.5425,-0.3461,0.2311,0.3394
1752689955.1057985,-0.6355,0.1152,-0.8299,1.4962,81.9263,6.79,-0.3658,0.2296,0.3025
1752689955.1596828,-0.7098,0.0692,-0.8201,-13.44,114.6775,7.7175,-0.3858,0.2351,0.2671
1752689955.207936,-0.7752,0.0831,-0.7383,8.715,104.4663,4.025,-0.4021,0.2397,0.224
1752689955.2627409,-0.8211,0.0723,-0.6435,-4.795,102.7513,8.75,-0.4157,0.2408,0.1873
