timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1752689868.45111,-0.0521,0.0048,-1.0112,0.3063,-0.1312,-3.0275,-0.1533,0.2369,0.5277
1752689868.4994662,-0.0536,0.0029,-1.0113,0.42,-0.0875,-3.185,-0.1543,0.2376,0.5289
1752689868.55317,-0.0539,0.0002,-1.0119,0.1575,-0.14,-3.0975,-0.1534,0.2397,0.5305
1752689868.6014915,-0.0539,0.0032,-1.0133,0.07,-0.0963,-3.3513,-0.1534,0.238,0.5352
1752689868.6552095,-0.054,0.0029,-1.0141,0.1225,-0.0613,-3.1412,-0.1529,0.2395,0.5253
1752689868.7035978,-0.0516,0.0039,-1.015,0.1312,-0.1138,-3.0625,-0.1502,0.2359,0.5285
1752689868.7583117,-0.054,0.0034,-1.0129,0.0438,-0.21,-3.1412,-0.1546,0.2395,0.53
1752689868.806828,-0.0554,0.0011,-1.0124,0.0525,-0.1312,-3.2638,-0.1511,0.238,0.5278
1752689868.8603067,-0.0557,0.0024,-1.0122,0.0963,-0.0788,-3.0625,-0.154,0.2384,0.5271
1752689868.9085991,-0.0548,0.0046,-1.0127,0.1837,-0.2187,-2.9838,-0.1526,0.2393,0.5323
1752689868.9624248,-0.053,0.003,-1.0138,0.0875,-0.0875,-2.7825,-0.1533,0.2388,0.5312
1752689869.0109253,-0.0527,0.0029,-1.0118,0.3675,-0.035,-3.0888,-0.1511,0.2383,0.533
1752689869.0644147,-0.054,0.0026,-1.0123,0.2187,-0.0788,-3.0275,-0.1511,0.2376,0.5278
1752689869.113055,-0.0547,0.0029,-1.0124,0.3413,-0.175,-3.185,-0.1518,0.2365,0.5331
1752689869.167459,-0.0532,0.0042,-1.015,0.245,-0.0263,-2.8525,-0.1574,0.2405,0.5278
1752689869.2157767,-0.0556,0.0034,-1.0108,0.4025,-0.1575,-3.045,-0.1609,0.2379,0.5345
1752689869.2695045,-0.0526,0.0029,-1.013,0.2625,-0.1138,-3.0013,-0.156,0.24,0.5279
1752689869.317842,-0.0544,0.0027,-1.0109,0.4375,-0.245,-3.3688,-0.1554,0.2363,0.5347
1752689869.3715622,-0.0545,0.0045,-1.0105,0.4025,-0.07,-3.0188,-0.1502,0.2402,0.5312
1752689869.41995,-0.0524,0.0034,-1.0119,0.2538,-0.0875,-2.8438,-0.1548,0.236,0.5291
1752689869.4736269,-0.0549,0.0027,-1.0121,-0.0438,-0.0963,-3.22,-0.1578,0.2404,0.5341
1752689869.5218685,-0.0532,0.0054,-1.0144,0.2362,-0.1138,-2.9663,-0.1536,0.2346,0.5352
1752689869.5766873,-0.0535,0.004,-1.0128,0.3237,-0.1663,-2.8,-0.1527,0.2351,0.5354
1752689869.6251457,-0.0539,0.0051,-1.0149,0.0088,-0.1488,-2.8612,-0.1509,0.2377,0.5354
1752689869.6787503,-0.0541,0.0029,-1.0097,0.105,-0.07,-2.765,-0.1571,0.2379,0.5365
1752689869.7270331,-0.0536,0.004,-1.0124,0.385,-0.2275,-2.9925,-0.1554,0.2415,0.5429
1752689869.7807643,-0.0528,0.0038,-1.0133,0.3763,-0.07,-2.9488,-0.1574,0.2344,0.5351
1752689869.829159,-0.0524,0.0041,-1.0131,0.42,-0.1225,-3.0625,-0.1561,0.2388,0.5344
1752689869.882832,-0.0544,0.0053,-1.0131,0.3325,-0.105,-3.1412,-0.1548,0.238,0.5349
1752689869.9311843,-0.0539,0.0034,-1.0115,0.2362,-0.0788,-2.94,-0.1586,0.2352,0.5405
1752689869.9859288,-0.0539,0.0029,-1.0127,0.0525,-0.0438,-3.0188,-0.1539,0.2379,0.531
1752689870.0344636,-0.0536,0.0048,-1.0136,0.105,-0.0088,-3.1675,-0.16,0.2356,0.5359
1752689870.0879474,-0.0534,0.0041,-1.0133,0.105,0.0,-2.9488,-0.1572,0.2338,0.5313
1752689870.1363142,-0.0537,0.0031,-1.0108,0.3237,-0.1925,-2.9663,-0.1558,0.2379,0.5362
1752689870.190042,-0.0538,0.003,-1.0116,0.3675,-0.1488,-3.2375,-0.1543,0.2346,0.5271
1752689870.2383046,-0.054,0.0041,-1.011,0.3413,-0.0788,-3.1063,-0.1603,0.2376,0.5307
1752689870.2920406,-0.0541,0.0022,-1.0138,0.2888,-0.175,-3.1238,-0.1565,0.2374,0.5358
1752689870.3404388,-0.0553,0.0023,-1.0107,-0.1312,-0.1225,-3.3513,-0.1547,0.2418,0.5338
1752689870.395082,-0.0529,0.0036,-1.0117,0.1575,-0.14,-2.9663,-0.1557,0.2335,0.5293
1752689870.443537,-0.0535,0.0016,-1.0121,0.0,-0.1575,-3.1238,-0.1546,0.2377,0.5316
1752689870.4971397,-0.0528,0.0045,-1.0121,0.315,-0.0963,-3.08,-0.1526,0.2387,0.5284
1752689870.5454788,-0.0526,0.0013,-1.0147,0.245,-0.0263,-3.0538,-0.1558,0.239,0.5383
1752689870.5992115,-0.0539,0.0046,-1.0144,0.14,-0.105,-3.0888,-0.1565,0.2376,0.5373
1752689870.6475363,-0.0536,0.0036,-1.0126,0.1925,-0.1575,-2.87,-0.1611,0.2414,0.534
1752689870.7013912,-0.0547,0.0051,-1.0126,0.3237,-0.1575,-2.835,-0.1544,0.2405,0.5347
1752689870.7498384,-0.0553,0.0021,-1.0122,0.3675,-0.0263,-3.0188,-0.1551,0.24,0.5299
1752689870.8042912,-0.0531,0.003,-1.0086,-0.1925,-0.2013,-3.0888,-0.1557,0.2402,0.5312
1752689870.8527226,-0.055,0.0036,-1.0155,0.28,-0.1225,-3.3513,-0.1562,0.2426,0.5306
1752689870.9063818,-0.054,0.0026,-1.0148,0.0263,-0.1575,-3.0888,-0.1547,0.2391,0.5284
1752689870.9549901,-0.0524,0.0024,-1.0128,-0.0263,-0.0263,-3.0013,-0.1548,0.2395,0.5341
1752689871.0083773,-0.0536,0.0029,-1.0135,0.21,-0.2538,-3.0975,-0.153,0.2379,0.5356
1752689871.0567188,-0.0523,0.0049,-1.0136,0.1138,-0.1837,-3.0275,-0.155,0.2309,0.5307
1752689871.1114511,-0.053,0.0036,-1.0117,0.455,-0.1837,-3.2025,-0.1567,0.2383,0.5298
1752689871.1600003,-0.0528,0.0018,-1.0138,0.0175,-0.1138,-3.2113,-0.1533,0.239,0.5327
1752689871.2134898,-0.0524,0.002,-1.0137,0.0438,-0.0438,-2.9488,-0.1554,0.2395,0.5358
1752689871.261868,-0.0561,0.0013,-1.0127,0.2187,-0.1575,-3.0713,-0.156,0.236,0.5281
1752689871.3156,-0.0523,0.0046,-1.0138,0.4025,-0.1488,-3.2462,-0.1578,0.2411,0.5375
1752689871.364061,-0.0531,0.0046,-1.0138,0.2975,-0.1138,-3.0188,-0.1548,0.2358,0.5404
1752689871.417606,-0.054,0.0016,-1.0125,0.2362,-0.1138,-3.0713,-0.1576,0.2437,0.5341
1752689871.4662519,-0.0516,0.0021,-1.0113,0.1837,-0.1925,-3.0363,-0.1546,0.2397,0.5404
1752689871.520672,-0.056,0.0032,-1.0121,0.3325,-0.1925,-3.1412,-0.1564,0.236,0.539
1752689871.5693989,-0.0524,0.0043,-1.0114,0.5862,-0.1138,-2.8788,-0.1561,0.2388,0.5302
1752689871.6227353,-0.0539,0.0021,-1.0121,0.035,-0.0263,-3.1325,-0.1562,0.2395,0.5298
1752689871.671059,-0.0526,0.0002,-1.0139,0.315,-0.1138,-2.9313,-0.1582,0.2387,0.5319
1752689871.724775,-0.0533,0.0027,-1.0131,0.0263,-0.1138,-3.22,-0.1592,0.2422,0.538
1752689871.773092,-0.0525,0.0045,-1.0142,0.3763,-0.0613,-3.1325,-0.1593,0.2408,0.5347
1752689871.826861,-0.0562,0.0026,-1.0138,0.245,-0.21,-3.0538,-0.1576,0.2405,0.5267
1752689871.8752248,-0.0523,0.0038,-1.0107,0.0963,-0.1312,-3.3075,-0.1548,0.2435,0.532
1752689871.9288912,-0.0544,0.0045,-1.0119,0.4638,-0.2538,-3.0713,-0.1593,0.2372,0.5285
1752689871.9774036,-0.0533,0.0045,-1.0133,0.2625,-0.2013,-3.3513,-0.1534,0.2404,0.5221
1752689872.0319355,-0.0536,0.0047,-1.0122,0.28,-0.07,-3.2288,-0.1564,0.2398,0.5222
1752689872.0803676,-0.0545,0.0043,-1.013,0.2362,-0.07,-3.2113,-0.1558,0.2416,0.5286
1752689872.1340268,-0.0535,0.004,-1.0109,0.0263,-0.1575,-3.185,-0.1551,0.2384,0.531
1752689872.1823184,-0.0537,0.0055,-1.0115,0.3063,-0.0963,-2.9488,-0.1555,0.2384,0.5242
1752689872.2360506,-0.056,0.0023,-1.014,0.2538,-0.1663,-3.1238,-0.1581,0.2358,0.5261
1752689872.2843227,-0.0522,0.0035,-1.0128,0.4725,-0.1663,-2.9575,-0.1579,0.2366,0.5215
1752689872.3391182,-0.0567,0.0024,-1.0138,0.035,-0.1138,-2.9663,-0.1544,0.2415,0.5281
1752689872.387545,-0.0536,0.0038,-1.0103,-0.0088,-0.1312,-3.185,-0.1585,0.24,0.5281
