1753188630.669,231.35,-2.19
1753188630.701,231.37,-2.20
1753188630.717,231.65,-2.19
1753188630.749,231.42,-2.25
1753188630.781,231.77,-2.21
1753188630.813,231.84,-2.23
1753188630.845,231.60,-2.20
1753188630.877,231.27,-2.16
1753188630.925,231.41,-2.05
1753188630.957,231.20,-2.09
1753188630.989,230.95,-2.22
1753188631.021,230.64,-2.19
1753188631.053,230.93,-2.17
1753188631.085,231.05,-2.13
1753188631.117,231.12,-2.13
1753188631.149,230.77,-2.13
1753188631.181,231.17,-2.18
1753188631.213,231.29,-2.44
1753188631.245,231.48,-2.26
1753188631.277,231.13,-2.16
1753188631.309,231.29,-2.18
1753188631.341,231.31,-2.00
1753188631.373,231.12,-2.12
1753188631.405,231.48,-2.30
1753188631.437,231.37,-2.16
1753188631.469,231.48,-2.13
1753188631.501,231.12,-2.11
1753188631.533,231.41,-2.15
1753188631.565,231.24,-2.10
1753188631.597,230.81,-2.13
1753188631.629,230.95,-2.22
1753188631.661,231.17,-2.24
1753188631.693,230.99,-2.22
1753188631.725,231.53,-2.20
1753188631.757,231.90,-2.45
1753188631.790,231.48,-2.25
1753188631.821,231.78,-2.19
1753188631.853,231.90,-2.14
1753188631.885,231.86,-2.16
1753188631.917,231.71,-2.16
1753188631.949,231.50,-2.15
1753188631.981,231.64,-2.13
1753188632.013,231.63,-2.10
1753188632.045,231.86,-2.21
1753188632.077,231.79,-2.15
1753188632.126,231.96,-2.13
1753188632.142,231.55,-2.10
1753188632.174,232.06,-1.97
1753188632.206,231.87,-2.09
1753188632.238,232.18,-2.12
1753188632.270,232.23,-2.36
1753188632.302,231.92,-2.64
1753188632.334,232.33,-2.34
1753188632.366,232.21,-2.18
1753188632.398,232.03,-2.18
1753188632.430,231.46,-2.13
1753188632.462,231.63,-1.92
1753188632.494,231.17,-2.06
1753188632.526,231.83,-2.19
1753188632.558,231.66,-2.14
1753188632.590,231.56,-2.14
1753188632.622,231.69,-2.18
1753188632.654,231.65,-2.15
1753188632.686,231.53,-2.16
1753188632.718,231.45,-2.12
1753188632.750,231.95,-2.10
1753188632.782,231.79,-2.11
1753188632.814,231.92,-2.09
1753188632.846,231.42,-2.47
1753188632.878,231.26,-2.25
1753188632.910,231.71,-2.14
1753188632.942,232.15,-2.15
1753188632.974,232.17,-1.82
1753188633.006,231.99,-2.08
1753188633.038,232.04,-2.12
1753188633.070,231.74,-2.18
1753188633.102,231.47,-2.19
1753188633.134,231.66,-2.01
1753188633.166,231.57,-2.09
1753188633.198,231.50,-2.14
1753188633.230,231.73,-2.21
1753188633.262,231.90,-2.24
1753188633.294,231.73,-2.23
1753188633.326,231.81,-2.18
1753188633.358,231.78,-2.16
1753188633.390,231.55,-2.11
1753188633.422,230.95,-2.18
1753188633.454,231.40,-2.17
1753188633.486,231.76,-2.09
1753188633.518,231.91,-2.18
1753188633.550,231.11,-2.20
1753188633.582,231.37,-2.17
1753188633.614,231.51,-2.17
1753188633.646,231.64,-2.13
1753188633.678,231.31,-2.37
1753188633.710,231.55,-2.23
1753188633.742,231.45,-2.20
1753188633.774,231.59,-2.20
1753188633.806,231.56,-2.13
1753188633.838,231.66,-2.11
1753188633.870,231.30,-2.19
1753188633.902,231.49,-2.23
1753188633.934,231.46,-2.14
1753188633.966,231.46,-2.16
1753188633.998,231.48,-2.21
1753188634.030,231.61,-2.16
1753188634.063,231.64,-2.15
1753188634.095,231.58,-2.17
1753188634.127,231.91,-2.17
1753188634.159,231.84,-2.09
1753188634.191,231.69,-2.13
1753188634.223,231.60,-2.08
1753188634.255,231.38,-2.17
1753188634.287,231.31,-2.17
1753188634.319,231.44,-2.18
1753188634.351,230.79,-2.35
1753188634.383,230.93,-2.21
1753188634.415,230.93,-2.20
1753188634.447,230.93,-2.15
1753188634.479,230.62,-2.21
1753188634.511,230.59,-2.14
1753188634.543,230.62,-2.17
1753188634.575,230.65,-2.17
1753188634.607,230.45,-2.21
1753188634.639,230.43,-2.22
1753188634.671,230.77,-2.15
1753188634.703,230.66,-2.24
1753188634.735,230.76,-2.25
1753188634.767,231.12,-2.13
1753188634.799,230.60,-1.74
1753188634.847,230.88,-2.02
1753188634.863,230.91,-2.30
1753188634.895,231.07,-2.18
1753188634.927,230.95,-2.16
1753188634.959,230.98,-2.20
1753188634.991,231.17,-2.18
1753188635.023,231.12,-2.21
1753188635.055,230.82,-2.18
1753188635.087,231.06,-2.16
1753188635.119,231.08,-2.16
1753188635.167,230.55,-2.10
1753188635.183,231.06,-2.17
1753188635.231,231.11,-2.09
1753188635.263,231.37,-2.19
1753188635.295,231.21,-2.16
1753188635.311,231.02,-2.07
1753188635.359,231.16,-2.05
1753188635.391,231.10,-2.13
1753188635.439,230.22,-2.11
1753188635.455,230.02,-2.23
1753188635.487,229.90,-2.32
1753188635.519,230.21,-2.21
1753188635.567,229.64,-2.05
1753188635.583,229.75,-2.15
1753188635.615,230.27,-2.16
1753188635.647,230.50,-1.99
1753188635.679,231.07,-2.11
1753188635.727,229.81,-2.20
1753188635.743,231.75,-2.29
1753188635.792,231.20,-2.22
1753188635.807,230.85,-2.24
1753188635.855,231.69,-2.21
1753188635.871,230.51,-2.21
1753188635.919,230.32,-2.20
1753188635.951,228.90,-2.14
1753188635.999,231.83,-2.19
1753188636.032,231.86,-2.36
1753188636.047,230.38,-2.17
1753188636.080,231.24,-2.28
1753188636.112,230.42,-2.20
1753188636.143,229.00,-2.19
1753188636.176,230.22,-2.46
1753188636.207,231.00,-2.40
1753188636.288,231.42,-2.89
1753188636.320,230.87,-3.32
1753188636.352,228.95,-4.40
1753188636.368,227.02,-5.68
1753188636.400,229.16,-7.34
1753188636.416,231.53,-9.27
1753188636.448,230.55,-11.71
1753188636.464,231.27,-14.26
1753188636.496,231.42,-17.01
1753188636.528,229.26,-19.77
1753188636.576,231.44,-22.98
1753188636.592,235.05,-26.90
1753188636.624,233.26,-29.92
1753188636.672,235.74,-33.82
1753188636.688,238.99,-37.97
1753188636.720,238.35,-42.21
1753188636.752,235.53,-46.76
1753188636.784,238.24,-51.01
1753188636.816,242.67,-55.51
1753188636.864,243.17,-60.27
1753188636.880,246.30,-64.57
1753188636.912,245.59,-69.04
1753188636.960,246.90,-73.07
1753188636.976,254.19,-77.86
1753188637.024,260.44,-82.84
1753188637.056,260.51,-87.20
1753188637.088,267.00,-92.34
1753188637.136,261.46,-98.02
1753188637.168,263.82,-103.40
1753188637.200,267.91,-108.58
1753188637.216,266.15,-113.02
1753188637.248,246.26,-118.18
1753188637.280,274.69,-123.69
1753188637.312,285.49,-128.41
1753188637.344,230.84,-133.90
1753188637.376,182.63,-139.88
1753188637.408,188.68,-145.42
1753188637.440,149.22,-150.75
1753188637.472,152.00,-156.09
1753188637.504,104.21,-161.21
1753188637.536,146.73,-166.58
1753188637.568,187.45,-172.16
1753188637.600,210.13,-177.77
