1753301115.339,176.85,177.12,-1.78
1753301115.371,176.93,177.42,-1.90
1753301115.403,176.92,176.97,-1.76
1753301115.435,176.76,176.38,-1.71
1753301115.467,176.81,177.00,-1.74
1753301115.499,176.94,177.35,-1.81
1753301115.531,177.06,177.14,-1.76
1753301115.563,177.03,177.10,-1.83
1753301115.595,177.15,177.32,-1.86
1753301115.627,177.26,177.09,-1.83
1753301115.659,176.93,176.92,-1.80
1753301115.691,176.88,176.97,-1.77
1753301115.723,177.09,177.52,-1.81
1753301115.755,177.12,176.77,-1.70
1753301115.787,177.00,176.90,-1.80
1753301115.819,176.94,176.87,-1.89
1753301115.867,176.95,177.14,-1.71
1753301115.899,177.18,177.38,-1.70
1753301115.931,176.94,177.22,-1.68
1753301115.963,176.81,176.74,-1.66
1753301115.995,176.70,176.54,-1.62
1753301116.027,176.89,176.91,-1.76
1753301116.059,176.87,176.79,-1.78
1753301116.091,176.99,177.16,-1.82
1753301116.123,177.07,177.28,-1.89
1753301116.155,177.06,176.76,-1.74
1753301116.187,177.07,176.88,-1.73
1753301116.219,176.93,176.98,-1.61
1753301116.251,177.00,177.25,-1.68
1753301116.283,177.09,177.03,-1.71
1753301116.331,176.88,176.86,-1.84
1753301116.347,176.85,176.77,-1.71
1753301116.379,176.77,176.73,-1.73
1753301116.411,176.92,177.22,-1.70
1753301116.459,176.82,176.81,-1.72
1753301116.491,176.81,176.76,-1.80
1753301116.523,176.89,176.88,-1.74
1753301116.556,176.96,176.99,-1.69
1753301116.587,176.82,176.70,-1.75
1753301116.619,176.95,177.24,-1.75
1753301116.651,177.11,177.14,-1.80
1753301116.683,177.04,177.02,-1.75
1753301116.715,177.13,177.16,-1.76
1753301116.747,177.05,176.89,-1.73
1753301116.779,176.81,176.66,-1.81
1753301116.811,176.78,176.74,-1.78
1753301116.843,176.75,176.68,-1.82
1753301116.875,176.68,176.72,-1.84
1753301116.907,177.82,181.44,-1.75
1753301116.939,175.30,167.46,-19.03
1753301116.971,177.58,173.20,-0.87
1753301117.003,167.53,169.26,49.24
1753301117.035,160.98,157.67,188.94
1753301117.084,154.39,149.32,123.89
1753301117.116,170.14,170.73,115.24
1753301117.147,148.39,135.11,115.27
1753301117.180,136.10,129.30,14.76
1753301117.212,134.40,142.79,-119.12
1753301117.244,144.47,139.88,-76.55
1753301117.276,138.43,136.56,-85.10
1753301117.308,140.59,142.78,-160.03
1753301117.340,140.52,140.36,-140.73
1753301117.372,138.93,139.25,-78.08
1753301117.404,135.96,132.10,5.27
