1753189429.805,198.26,-2.59
1753189429.837,198.12,-2.55
1753189429.869,198.43,-2.53
1753189429.901,198.72,-2.51
1753189429.933,198.34,-2.53
1753189429.965,198.21,-2.61
1753189429.997,197.86,-2.61
1753189430.029,197.77,-2.61
1753189430.061,197.88,-2.55
1753189430.093,197.59,-2.57
1753189430.125,198.63,-2.49
1753189430.157,198.41,-2.56
1753189430.189,197.60,-2.58
1753189430.221,197.41,-2.59
1753189430.253,197.60,-2.52
1753189430.285,198.06,-2.48
1753189430.317,197.99,-2.51
1753189430.349,198.20,-2.47
1753189430.381,198.03,-2.53
1753189430.413,197.97,-2.53
1753189430.445,198.10,-2.46
1753189430.477,198.00,-2.58
1753189430.509,198.53,-2.49
1753189430.541,198.28,-2.55
1753189430.573,197.92,-2.58
1753189430.605,197.90,-2.54
1753189430.638,198.27,-2.54
1753189430.670,198.22,-2.56
1753189430.702,198.36,-2.59
1753189430.734,198.51,-2.54
1753189430.766,198.56,-2.51
1753189430.798,198.88,-2.49
1753189430.830,198.08,-2.53
1753189430.862,198.11,-2.49
1753189430.894,198.01,-2.57
1753189430.942,197.06,-2.60
1753189430.958,196.74,-2.59
1753189430.990,196.97,-2.56
1753189431.022,196.94,-2.56
1753189431.054,196.86,-2.53
1753189431.086,196.70,-2.57
1753189431.118,196.21,-2.57
1753189431.150,196.22,-2.62
1753189431.182,195.99,-2.60
1753189431.214,195.61,-2.65
1753189431.246,195.05,-2.64
1753189431.278,195.45,-2.46
1753189431.310,195.87,-2.57
1753189431.342,195.85,-2.52
1753189431.390,195.11,-2.50
1753189431.406,196.03,-2.53
1753189431.438,195.75,-2.51
1753189431.470,195.82,-2.53
1753189431.502,195.79,-2.55
1753189431.534,196.30,-2.46
1753189431.566,195.57,-2.50
1753189431.598,195.25,-2.58
1753189431.630,195.77,-2.53
1753189431.662,195.90,-2.58
1753189431.694,195.28,-2.57
1753189431.726,195.54,-2.57
1753189431.758,196.19,-2.53
1753189431.790,196.12,-2.48
1753189431.822,195.46,-2.52
1753189431.854,195.25,-2.59
1753189431.886,195.47,-2.56
1753189431.918,195.52,-2.53
1753189431.950,195.88,-2.53
1753189431.982,195.43,-2.53
1753189432.014,195.28,-2.52
1753189432.046,195.53,-2.59
1753189432.078,195.74,-2.54
1753189432.110,195.89,-2.52
