1753300657.879,145.57,145.00,-0.55
1753300657.895,145.13,144.78,-0.32
1753300657.927,145.25,145.11,-0.27
1753300657.959,144.97,144.59,-0.27
1753300657.991,145.15,145.06,-0.46
1753300658.040,145.31,145.67,-0.30
1753300658.072,145.68,145.95,-0.28
1753300658.104,145.39,144.96,-0.26
1753300658.136,145.38,145.36,-0.26
1753300658.168,145.46,145.30,-0.25
1753300658.199,142.90,136.41,-1.23
1753300658.231,145.60,144.31,-4.16
1753300658.264,144.22,143.54,-1.35
1753300658.296,143.89,143.11,-0.98
1753300658.327,143.88,144.14,-0.34
1753300658.360,143.94,143.63,0.07
1753300658.392,143.99,142.33,-0.19
1753300658.424,144.20,145.01,-0.32
1753300659.409,147.83,147.83,-0.25
1753300659.424,148.18,148.32,-0.22
1753300659.440,148.08,147.94,-0.24
1753300659.456,147.99,147.81,-0.23
1753300659.457,187.05,256.85,1.60
1753300659.472,141.99,136.15,18.04
1753300659.488,153.92,156.53,13.87
1753300659.504,158.80,152.10,16.36
1753300659.536,210.03,263.15,31.90
1753300659.552,157.88,115.18,24.86
1753300659.568,175.34,157.99,21.86
1753300659.600,155.69,156.43,23.42
1753300659.632,146.03,163.92,30.65
1753300659.664,137.77,141.89,19.97
1753300659.696,142.68,138.81,5.39
1753300659.728,139.60,129.96,-4.28
1753300659.760,131.26,131.75,-10.48
1753300659.792,133.53,131.83,-8.99
1753300659.824,146.09,139.39,-21.30
1753300659.856,112.60,1.99,-23.58
1753300659.888,136.58,145.92,-13.36
1753300659.920,150.26,162.28,-10.54
1753300659.952,150.80,149.81,-9.02
1753300659.984,141.54,136.17,-4.59
1753300660.016,146.72,153.99,9.74
1753300660.048,151.06,159.90,28.19
1753300660.080,149.15,149.96,16.60
1753300660.112,148.55,144.89,6.40
1753300660.144,147.29,143.56,-10.41
1753300660.193,153.92,153.87,-1.88
1753300660.224,149.48,142.46,8.76
1753300660.240,191.38,214.12,29.69
1753300660.273,192.49,192.98,28.09
1753300660.305,194.25,193.13,33.77
1753300660.337,207.76,205.03,32.99
1753300660.369,221.35,229.61,25.81
1753300660.417,225.77,231.12,15.23
1753300660.449,234.95,238.56,13.99
1753300660.481,226.89,220.96,11.62
1753300660.513,228.47,221.78,5.69
1753300660.545,239.73,247.30,2.81
1753300660.577,250.42,254.97,3.88
1753300660.609,257.12,260.14,5.68
1753300660.641,260.58,260.67,9.49
1753300660.673,265.92,261.71,13.49
1753300660.705,273.97,271.38,-0.81
1753300660.737,280.16,288.15,6.84
1753300660.769,279.48,281.52,8.35
1753300660.801,275.81,273.34,9.17
1753300660.833,280.62,281.21,4.69
1753300660.865,278.18,276.99,0.84
1753300660.897,280.00,283.80,-3.26
1753300660.929,260.81,339.63,-32.12
1753300660.961,262.53,224.35,-128.40
1753300660.993,236.64,237.59,-218.82
1753300661.025,229.03,201.91,-268.89
1753300661.057,216.77,352.23,-201.15
1753300661.089,314.22,348.18,-69.17
1753300661.121,338.34,351.77,-33.30
1753300661.153,177.99,1.05,-16.30
1753300661.185,242.22,359.72,-11.18
