1753302721.685,191.84,191.89,-1.41
1753302721.733,191.81,191.78,-1.37
1753302721.765,191.86,191.76,-1.27
1753302721.766,192.08,191.84,-1.35
1753302721.781,192.13,192.26,-1.45
1753302721.813,191.98,191.91,-1.50
1753302721.845,191.98,192.05,-1.46
1753302721.877,191.90,192.16,-1.44
1753302721.909,192.06,192.01,-1.39
1753302721.941,192.10,192.25,-1.35
1753302721.973,192.17,192.22,-1.34
1753302722.005,192.69,191.95,-1.42
1753302722.053,192.23,192.26,-1.47
1753302722.069,192.22,192.12,-1.45
1753302722.117,192.20,192.06,-1.45
1753302722.149,192.29,192.46,-1.49
1753302722.182,192.27,192.41,-1.38
1753302722.213,192.14,191.94,-1.41
1753302722.245,192.14,192.13,-1.46
1753302722.277,192.28,192.28,-1.39
1753302722.309,192.09,191.80,-1.41
1753302722.341,191.94,191.91,-1.46
1753302722.374,192.00,192.12,-1.40
1753302722.406,191.94,191.87,-1.41
1753302722.438,192.05,191.97,-1.38
1753302722.470,192.13,192.08,-1.47
1753302722.502,192.06,192.06,-1.42
1753302722.534,192.19,192.22,-1.48
1753302722.566,192.05,191.95,-1.52
1753302722.598,192.01,192.09,-1.41
1753302722.630,191.98,192.11,-1.41
1753302722.678,191.96,192.08,-1.35
1753302722.710,192.09,192.38,-1.49
1753302722.742,191.96,191.78,-1.42
1753302722.774,191.95,192.10,-1.48
1753302722.806,192.12,192.06,-1.39
1753302722.838,191.87,191.86,-1.38
1753302722.870,191.98,192.01,-1.34
1753302722.902,191.87,191.71,-1.37
1753302722.934,191.95,192.07,-1.37
1753302722.966,191.86,191.70,-1.35
1753302722.998,191.94,192.19,-1.42
1753302723.030,192.04,192.22,-1.33
1753302723.062,192.00,191.96,-1.34
1753302723.094,191.99,191.88,-1.40
1753302723.126,191.97,191.64,-1.35
1753302723.158,191.92,192.23,-1.36
1753302723.206,192.16,191.67,-1.32
1753302723.222,191.66,191.48,-1.37
1753302723.254,191.62,191.69,-1.36
1753302723.302,191.65,191.64,-1.33
1753302723.334,192.05,192.55,-1.32
1753302723.382,191.64,191.35,-1.37
1753302723.398,190.93,187.85,-1.35
1753302723.430,191.72,192.06,-1.36
1753302723.462,191.00,187.97,-1.42
1753302723.510,191.31,193.53,-1.37
1753302723.542,192.25,195.08,-1.38
1753302723.574,191.83,192.02,-1.31
1753302723.606,191.83,193.17,-1.36
1753302723.654,192.48,195.31,-1.34
1753302723.687,192.61,193.56,-1.50
1753302723.718,191.87,192.02,-1.48
1753302723.734,191.85,194.51,-1.47
1753302723.782,192.07,189.22,-1.32
1753302723.814,191.00,188.94,-1.39
1753302723.830,192.49,192.51,-1.44
1753302723.862,192.15,189.19,-1.43
1753302723.910,191.99,189.88,-1.42
1753302723.926,192.66,193.43,-1.35
1753302723.958,193.03,193.94,-1.36
1753302724.006,191.69,188.35,-1.45
1753302724.039,192.31,195.23,-1.38
1753302724.071,193.66,190.67,-1.39
1753302724.103,192.24,189.90,-1.32
1753302724.135,192.55,194.75,-1.45
1753302724.167,191.39,191.73,-1.33
1753302724.199,192.41,193.67,-1.35
1753302724.231,193.39,193.33,-1.36
1753302724.263,191.61,188.05,-2.21
1753302724.311,191.36,193.08,-3.24
1753302724.327,190.46,185.88,-5.05
1753302724.359,192.57,189.04,-6.08
1753302724.407,191.64,186.91,-7.99
1753302724.439,190.40,187.13,-10.76
1753302724.487,191.16,195.26,-13.64
1753302724.535,190.72,189.27,-16.31
1753302724.551,190.48,191.34,-18.89
1753302724.583,192.32,195.76,-22.55
1753302724.599,191.51,185.68,-25.44
1753302724.647,189.93,186.84,-29.23
1753302724.679,192.91,192.71,-33.13
1753302724.711,192.78,192.84,-36.59
1753302724.743,194.49,199.12,-40.72
1753302724.759,193.90,193.89,-44.24
1753302724.791,192.00,193.17,-48.40
1753302724.839,193.22,189.60,-52.94
1753302724.871,195.75,202.17,-57.12
1753302724.887,197.49,209.28,-61.56
1753302724.935,200.12,206.17,-66.37
1753302724.967,202.19,204.98,-70.73
1753302724.999,201.04,204.90,-75.98
1753302725.031,199.62,203.79,-81.50
1753302725.063,201.68,208.05,-86.94
1753302725.095,203.04,204.92,-91.12
1753302725.127,202.34,197.20,-96.01
1753302725.159,201.30,202.01,-101.30
1753302725.191,204.12,199.13,-106.71
1753302725.223,199.39,196.25,-112.17
1753302725.255,202.62,204.73,-117.78
1753302725.287,206.86,210.49,-123.24
1753302725.319,204.20,184.10,-128.41
1753302725.351,203.08,194.35,-133.82
1753302725.383,207.51,221.50,-139.36
1753302725.415,207.53,202.91,-144.69
1753302725.447,209.29,194.92,-150.52
1753302725.479,204.61,195.74,-155.65
1753302725.527,205.91,197.82,-160.72
1753302725.560,208.74,213.17,-166.54
1753302725.592,209.49,217.03,-171.32
1753302725.623,198.60,182.09,-176.78
1753302725.655,207.43,233.28,-181.36
1753302725.687,200.06,190.46,-186.51
1753302725.719,195.08,207.11,-191.71
1753302725.752,195.36,182.64,-195.72
1753302725.784,193.75,214.11,-200.50
1753302725.816,190.54,188.18,-204.49
1753302725.848,190.90,202.12,-208.88
1753302725.880,184.54,175.82,-213.05
1753302725.928,182.28,168.21,-217.85
1753302725.944,176.08,147.03,-221.33
1753302725.976,174.90,167.05,-225.30
1753302726.024,167.33,158.13,-229.38
1753302726.040,167.69,175.60,-233.26
1753302726.088,163.78,151.67,-236.45
1753302726.120,168.53,172.56,-240.92
1753302726.152,173.08,161.12,-244.07
1753302726.184,173.22,161.91,-248.66
1753302726.232,171.40,149.31,-252.81
1753302726.264,173.99,167.99,-256.97
1753302726.280,177.84,163.65,-260.41
1753302726.328,176.82,179.05,-265.10
1753302726.344,182.94,187.88,-268.98
1753302726.376,185.19,189.92,-272.95
1753302726.424,185.89,187.05,-277.10
1753302726.456,187.78,192.49,-281.28
1753302726.488,192.76,185.66,-284.30
1753302726.520,199.55,206.28,-288.22
1753302726.552,201.72,202.27,-291.41
1753302726.584,198.61,202.16,-295.25
1753302726.616,199.99,201.84,-298.43
1753302726.648,199.91,199.03,-302.07
1753302726.680,208.51,231.20,-305.28
1753302726.728,200.93,182.86,-308.92
1753302726.744,207.88,212.13,-311.91
1753302726.792,194.13,162.82,-317.10
1753302726.824,202.66,200.83,-321.20
1753302726.840,206.07,203.68,-326.48
1753302726.872,213.54,203.44,-330.26
1753302726.920,201.09,201.83,-335.22
1753302726.952,190.21,216.97,-339.20
1753302726.984,175.24,157.36,-341.51
1753302727.016,171.62,180.92,-346.34
1753302727.048,160.49,177.18,-349.90
1753302727.080,176.01,168.22,-353.61
1753302727.112,175.18,178.07,-357.32
1753302727.144,181.62,186.16,-360.57
1753302727.176,179.03,182.67,-364.92
1753302727.224,185.88,207.29,-369.25
1753302727.240,176.94,163.99,-371.43
1753302727.272,179.37,187.97,-374.83
1753302727.321,190.43,206.52,-379.00
1753302727.336,189.11,198.67,-381.93
1753302727.369,187.29,196.51,-385.33
1753302727.417,196.77,195.20,-389.13
1753302727.449,203.26,201.33,-392.47
1753302727.481,204.23,201.97,-393.84
1753302727.529,211.35,215.86,-396.83
1753302727.561,206.21,213.89,-400.26
1753302727.577,205.91,213.99,-400.92
1753302727.609,198.94,180.11,-406.42
1753302727.641,194.89,183.95,-408.34
1753302727.673,177.63,175.50,-410.65
1753302727.705,202.60,205.55,-415.27
1753302727.737,187.65,184.55,-416.83
1753302727.769,165.93,171.85,-419.94
1753302727.801,182.81,191.01,-423.32
1753302727.833,176.57,164.02,-424.81
1753302727.865,172.67,142.96,-426.85
1753302727.897,178.39,173.23,-428.99
1753302727.929,180.34,170.00,-431.61
1753302727.961,190.65,211.39,-436.12
