1753302646.222,177.36,177.19,-1.30
1753302646.254,177.36,177.82,-1.24
1753302646.286,177.33,177.31,-1.28
1753302646.334,177.21,177.50,-1.35
1753302646.366,177.08,176.95,-1.28
1753302646.414,177.33,177.97,-1.28
1753302646.430,177.60,177.74,-1.29
1753302646.462,177.45,177.34,-1.28
1753302646.494,177.49,177.80,-1.30
1753302646.526,177.19,177.01,-1.29
1753302646.558,177.07,177.01,-1.27
1753302646.590,177.00,177.05,-1.31
1753302646.622,177.25,177.01,-1.39
1753302646.654,177.05,176.38,-1.27
1753302646.686,177.06,177.45,-1.33
1753302646.718,177.18,177.61,-1.36
1753302646.750,177.30,177.45,-1.36
1753302646.798,177.45,177.39,-1.31
1753302646.814,177.07,177.24,-1.25
1753302646.846,177.34,177.39,-1.36
1753302646.894,177.25,177.20,-1.31
1753302646.926,177.13,177.07,-1.37
1753302646.958,177.09,176.78,-1.35
1753302646.990,177.39,177.80,-1.30
1753302647.022,177.12,177.20,-1.34
1753302647.054,177.11,176.96,-1.23
1753302647.086,177.13,176.85,-1.30
1753302647.118,177.07,177.46,-1.38
1753302647.150,177.09,177.03,-1.28
1753302647.182,177.28,177.65,-1.29
1753302647.214,177.56,177.62,-1.32
1753302647.263,177.60,177.41,-1.30
1753302647.278,177.43,177.40,-1.35
1753302647.310,177.31,177.46,-1.30
1753302647.343,177.09,177.13,-1.30
1753302647.375,177.04,176.85,-1.32
1753302647.406,177.23,177.32,-1.30
1753302647.438,177.32,177.24,-1.31
1753302647.471,177.33,177.13,-1.37
1753302647.519,177.37,177.29,-1.28
1753302647.551,177.54,177.22,-1.22
1753302647.583,177.33,177.28,-1.24
1753302647.615,177.34,177.69,-1.32
1753302647.647,177.16,177.22,-1.28
1753302647.695,177.17,176.81,-1.31
1753302647.727,177.76,178.30,-1.34
1753302647.759,177.56,178.96,-1.33
1753302647.775,177.02,178.07,-1.34
1753302647.807,177.57,177.24,-1.34
1753302647.839,178.74,184.72,-1.32
1753302647.871,178.24,178.96,-1.26
1753302647.919,176.98,176.54,-1.30
1753302647.951,176.72,175.90,-1.32
1753302647.983,177.00,176.99,-1.32
1753302648.015,177.35,177.85,-1.37
1753302648.047,177.70,176.90,-1.37
1753302648.079,176.61,179.24,-1.22
1753302648.111,177.34,175.67,-1.29
1753302648.143,177.92,175.93,-1.32
1753302648.175,178.54,176.51,-1.32
1753302648.207,176.97,175.83,-1.40
1753302648.239,176.29,176.74,-1.40
1753302648.271,176.17,177.05,-1.39
1753302648.303,178.56,181.08,-1.39
1753302648.335,175.60,172.80,-1.34
1753302648.367,175.50,176.26,-1.35
1753302648.399,175.78,174.11,-1.33
1753302648.447,176.64,176.71,-1.42
1753302648.479,177.41,176.09,-1.28
1753302648.511,177.23,179.50,-1.22
1753302648.543,177.60,177.28,-1.27
1753302648.575,177.54,178.10,-1.26
1753302648.607,177.99,179.78,-1.33
1753302648.639,177.11,179.02,-1.37
1753302648.671,178.00,181.75,-1.41
1753302648.703,174.96,168.37,-1.39
1753302648.735,175.64,176.88,-1.42
1753302648.767,175.36,176.99,-1.40
1753302648.799,176.06,181.76,-1.36
1753302648.831,173.88,164.18,-1.29
1753302648.863,173.43,173.77,-1.39
1753302648.895,177.70,182.89,-1.53
1753302648.943,180.13,184.30,-1.29
1753302648.976,177.42,179.52,-1.36
1753302649.008,181.23,184.32,-1.33
1753302649.039,176.66,168.68,-1.27
1753302649.071,175.30,174.58,-1.37
1753302649.103,177.35,175.92,-1.40
1753302649.135,177.49,181.09,-1.49
1753302649.167,176.48,182.85,-1.49
1753302649.199,178.22,185.47,-1.39
1753302649.231,173.95,168.52,-1.31
1753302649.263,176.87,183.33,-1.30
1753302649.295,177.48,177.23,-1.31
1753302649.327,174.90,167.44,-1.35
1753302649.359,177.45,188.04,-1.43
1753302649.407,176.66,165.12,-1.53
1753302649.440,181.62,200.13,-1.38
1753302649.472,184.21,194.23,-1.42
1753302649.504,177.08,177.83,-1.44
1753302649.536,175.33,169.74,-1.46
1753302649.568,177.90,181.92,-1.39
1753302649.600,176.49,177.81,-1.69
1753302649.632,174.24,177.47,-2.04
1753302649.664,176.23,178.79,-2.27
1753302649.696,176.60,171.82,-2.63
1753302649.728,176.49,175.99,-2.93
1753302649.776,177.68,173.62,-3.27
1753302649.808,178.96,182.51,-3.73
1753302649.840,177.43,174.71,-4.14
1753302649.856,176.84,170.27,-4.60
1753302649.904,180.11,180.84,-5.10
1753302649.936,176.62,175.31,-5.62
1753302649.968,173.43,165.23,-6.52
1753302650.000,174.09,176.57,-9.55
1753302650.032,170.70,171.22,-11.92
1753302650.064,178.44,184.53,-15.21
1753302650.096,176.40,176.68,-18.67
1753302650.128,173.11,170.04,-22.79
1753302650.160,175.66,176.56,-27.04
1753302650.192,173.45,175.20,-30.96
1753302650.224,175.09,183.37,-35.35
1753302650.256,175.27,178.41,-39.76
1753302650.288,171.43,168.98,-44.30
1753302650.320,171.95,176.75,-48.23
1753302650.352,174.39,177.10,-52.22
1753302650.384,173.60,170.25,-56.14
1753302650.416,173.08,182.68,-60.54
1753302650.464,171.85,174.40,-64.83
1753302650.480,173.35,174.49,-68.83
1753302650.528,170.67,176.01,-73.38
1753302650.560,167.86,154.37,-77.71
1753302650.592,173.82,166.78,-81.95
1753302650.624,173.27,176.88,-86.68
1753302650.656,169.72,169.55,-91.13
1753302650.688,173.87,176.44,-95.91
1753302650.720,171.75,172.77,-100.34
1753302650.752,172.56,175.83,-103.88
1753302650.784,173.88,168.42,-108.53
1753302650.816,170.71,163.03,-113.59
1753302650.848,170.47,163.01,-117.71
1753302650.880,171.21,181.81,-122.52
1753302650.912,173.71,180.35,-127.03
1753302650.944,171.66,171.75,-131.78
1753302650.992,172.39,171.03,-135.82
1753302651.008,175.05,179.32,-139.92
1753302651.040,180.29,185.15,-144.22
1753302651.072,182.02,191.70,-148.01
1753302651.120,181.98,189.18,-151.87
1753302651.153,183.38,176.19,-155.75
1753302651.185,182.23,173.65,-159.73
1753302651.216,183.26,174.14,-163.42
1753302651.248,181.50,169.33,-167.43
1753302651.280,185.12,174.44,-170.89
1753302651.329,186.44,190.99,-173.98
1753302651.377,188.78,193.92,-177.38
1753302651.393,192.27,184.65,-180.42
1753302651.409,194.44,202.40,-183.25
1753302651.441,194.09,194.89,-186.41
1753302651.473,194.52,200.28,-189.41
1753302651.505,199.72,191.48,-193.27
1753302651.537,201.23,203.12,-196.82
1753302651.569,203.51,204.90,-199.64
1753302651.601,198.74,196.54,-203.66
1753302651.649,210.46,209.68,-207.36
1753302651.665,206.08,202.34,-210.72
1753302651.713,207.74,209.31,-214.91
1753302651.745,210.26,218.13,-218.65
1753302651.777,207.40,213.79,-221.85
1753302651.809,207.12,218.14,-225.58
1753302651.841,206.26,214.13,-229.19
1753302651.873,215.67,234.27,-232.04
1753302651.905,202.51,201.43,-235.58
1753302651.953,204.47,228.13,-238.66
1753302651.969,196.71,198.11,-241.25
1753302652.001,205.03,209.69,-244.22
1753302652.033,192.52,216.75,-246.50
1753302652.065,187.56,181.79,-249.63
1753302652.097,182.87,193.26,-251.99
1753302652.129,183.84,195.19,-253.51
1753302652.161,179.68,190.16,-255.48
1753302652.193,172.58,174.78,-258.51
1753302652.225,164.91,162.96,-260.55
1753302652.273,171.71,186.11,-262.44
1753302652.305,172.28,176.21,-263.58
1753302652.337,175.04,188.92,-267.68
1753302652.369,178.65,186.81,-269.72
1753302652.401,177.14,175.10,-272.86
1753302652.433,179.04,186.26,-275.38
1753302652.465,181.31,175.14,-276.56
1753302652.497,183.22,185.78,-279.01
1753302652.529,184.12,180.51,-280.84
1753302652.561,189.75,199.82,-282.87
1753302652.609,194.46,191.99,-285.23
1753302652.625,190.04,186.59,-287.43
1753302652.657,196.51,201.33,-289.62
1753302652.689,202.40,219.69,-290.77
1753302652.721,207.02,201.07,-292.35
1753302652.769,202.56,199.89,-294.70
1753302652.785,203.46,198.77,-297.35
1753302652.833,206.48,207.48,-299.23
1753302652.865,208.10,213.42,-301.42
1753302652.898,213.26,216.05,-302.33
1753302652.930,206.35,195.97,-304.98
1753302652.961,202.49,185.86,-307.44
1753302652.993,204.13,222.13,-309.21
1753302653.025,203.04,236.93,-310.88
1753302653.074,201.08,199.53,-311.38
1753302653.089,192.14,179.08,-313.67
1753302653.122,183.78,182.60,-314.40
1753302653.154,173.54,175.27,-315.90
1753302653.186,177.89,185.57,-317.98
1753302653.218,168.63,171.50,-319.69
1753302653.250,171.76,177.09,-320.69
1753302653.282,171.98,165.51,-322.09
1753302653.330,174.97,178.00,-323.14
1753302653.346,178.27,195.68,-324.76
1753302653.378,179.19,184.10,-325.80
1753302653.426,174.12,165.73,-327.61
1753302653.458,182.47,181.45,-329.75
1753302653.490,184.07,187.10,-330.99
1753302653.522,186.89,187.97,-332.00
1753302653.554,192.96,193.85,-333.13
1753302653.586,191.70,166.66,-334.46
1753302653.618,197.45,207.39,-335.12
1753302653.650,199.31,180.10,-336.12
1753302653.682,200.18,221.74,-336.58
1753302653.714,204.57,216.75,-337.72
1753302653.746,211.33,215.70,-339.47
1753302653.778,211.50,208.04,-340.68
1753302653.810,214.62,194.93,-341.96
1753302653.842,201.89,205.69,-344.25
1753302653.874,202.06,210.20,-345.30
1753302653.922,199.45,207.80,-346.11
1753302653.938,210.52,217.70,-346.77
1753302653.970,183.31,113.38,-346.24
1753302654.018,175.11,129.02,-349.27
1753302654.050,176.06,167.87,-348.58
1753302654.082,178.73,201.58,-348.86
1753302654.114,165.26,171.62,-351.23
1753302654.146,177.33,198.52,-351.59
1753302654.178,172.32,183.07,-353.66
1753302654.210,175.30,170.98,-352.99
1753302654.242,175.91,170.27,-354.60
1753302654.274,172.67,173.30,-355.22
1753302654.306,187.37,189.82,-355.73
1753302654.338,181.63,177.21,-357.26
1753302654.370,181.12,186.85,-356.86
1753302654.402,191.14,210.91,-359.05
1753302654.434,190.07,173.13,-359.92
1753302654.466,197.70,181.82,-360.62
1753302654.498,198.78,204.84,-359.10
1753302654.546,206.93,221.68,-361.35
1753302654.562,213.47,228.65,-361.44
1753302654.610,203.02,206.70,-362.04
1753302654.642,206.05,171.63,-364.76
1753302654.674,202.78,211.84,-364.85
1753302654.706,202.64,219.23,-366.40
1753302654.738,201.58,208.66,-366.16
1753302654.770,185.31,148.45,-367.19
1753302654.803,194.69,209.16,-367.07
1753302654.835,184.46,177.11,-368.52
1753302654.867,180.73,170.49,-368.95
1753302654.899,170.30,174.05,-367.82
1753302654.931,173.87,161.36,-369.62
1753302654.979,173.07,171.26,-369.42
1753302654.995,168.01,149.37,-370.97
1753302655.027,171.53,182.37,-371.74
1753302655.059,177.43,190.01,-372.09
1753302655.091,179.70,202.25,-371.26
1753302655.123,181.36,192.12,-372.01
1753302655.171,184.91,190.96,-373.33
1753302655.203,185.69,169.77,-373.89
1753302655.235,192.49,199.63,-376.29
1753302655.267,194.05,183.11,-376.72
1753302655.299,204.77,212.13,-374.67
1753302655.331,196.68,184.79,-374.81
1753302655.363,199.35,219.55,-375.82
1753302655.395,201.29,201.61,-372.69
1753302655.427,206.03,222.82,-375.38
1753302655.459,207.52,232.22,-378.32
1753302655.507,213.44,193.79,-378.75
1753302655.539,199.78,197.79,-378.21
1753302655.555,190.58,206.52,-378.62
1753302655.587,194.21,183.01,-378.23
1753302655.619,183.80,184.10,-379.79
1753302655.667,181.66,202.84,-379.95
1753302655.683,170.88,181.81,-378.72
1753302655.715,172.21,170.98,-379.67
1753302655.763,158.30,136.62,-380.37
1753302655.795,162.24,165.90,-381.19
1753302655.827,168.91,175.83,-381.51
1753302655.859,177.33,185.39,-382.06
1753302655.891,178.76,192.44,-382.21
1753302655.923,188.16,192.76,-381.95
1753302655.955,186.84,180.16,-382.63
1753302655.987,192.05,189.67,-383.58
1753302656.019,190.44,182.35,-384.24
1753302656.051,195.30,200.88,-385.83
1753302656.083,203.81,201.09,-384.57
1753302656.131,199.34,208.90,-383.75
1753302656.147,202.96,200.00,-383.95
1753302656.179,208.26,207.79,-383.59
1753302656.211,201.15,185.31,-384.82
1753302656.243,208.83,250.79,-385.20
1753302656.275,208.10,192.84,-384.46
1753302656.307,191.62,154.05,-383.17
1753302656.355,184.81,175.24,-381.15
1753302656.387,197.96,183.26,-382.09
1753302656.419,184.64,163.46,-383.60
1753302656.451,180.37,185.67,-382.26
1753302656.483,176.38,177.94,-382.31
1753302656.516,166.23,174.13,-383.55
1753302656.547,165.13,184.91,-384.59
1753302656.580,171.83,171.61,-384.90
1753302656.612,174.13,179.21,-384.90
1753302656.644,176.61,161.65,-384.84
1753302656.676,185.99,198.80,-384.85
1753302656.708,184.36,187.65,-385.81
1753302656.740,184.52,188.79,-386.88
1753302656.788,194.12,204.10,-387.40
1753302656.804,194.64,190.51,-387.81
1753302656.836,203.96,214.64,-387.35
1753302656.884,201.78,204.11,-385.91
1753302656.916,203.76,200.61,-386.16
1753302656.948,211.60,190.53,-387.21
1753302656.980,210.39,201.48,-385.84
1753302657.012,200.13,176.29,-386.50
1753302657.044,207.09,194.10,-383.78
1753302657.076,194.38,122.23,-384.60
1753302657.108,201.12,204.95,-382.90
1753302657.140,198.18,212.94,-382.69
1753302657.172,181.65,177.96,-383.62
1753302657.220,173.62,172.67,-382.28
1753302657.236,172.44,148.82,-382.73
1753302657.268,167.84,184.02,-383.50
1753302657.300,171.11,195.60,-384.58
1753302657.348,158.83,174.20,-384.88
1753302657.364,171.63,170.27,-385.93
1753302657.396,178.44,179.47,-386.10
1753302657.428,183.65,194.32,-385.46
1753302657.476,183.20,191.16,-387.07
1753302657.508,188.64,184.62,-387.97
1753302657.541,190.24,188.02,-388.49
1753302657.572,188.88,181.77,-389.65
1753302657.604,191.24,191.52,-389.42
1753302657.636,205.14,217.41,-387.71
1753302657.668,203.85,221.76,-389.59
1753302657.700,214.11,210.68,-387.69
1753302657.732,214.66,207.59,-383.52
1753302657.764,207.05,212.12,-385.48
1753302657.796,198.04,189.29,-383.41
1753302657.828,205.02,214.47,-384.27
1753302657.860,196.24,196.71,-383.55
1753302657.892,181.85,184.71,-382.56
1753302657.924,177.28,145.92,-383.46
1753302657.956,180.05,185.79,-383.57
1753302657.988,180.15,179.12,-383.30
1753302658.020,180.00,176.64,-383.37
1753302658.068,166.37,155.98,-384.67
1753302658.100,163.58,152.75,-384.84
1753302658.133,173.15,179.16,-386.12
1753302658.164,171.57,145.78,-386.52
1753302658.196,178.08,194.16,-386.72
1753302658.229,184.44,181.67,-387.48
1753302658.261,187.08,187.49,-387.83
1753302658.293,187.90,187.14,-388.42
1753302658.325,194.80,184.88,-389.09
1753302658.357,197.92,192.34,-390.29
1753302658.389,201.22,199.56,-389.16
1753302658.421,206.89,209.03,-388.66
1753302658.453,199.69,193.02,-388.62
1753302658.485,206.86,201.92,-386.59
1753302658.517,206.21,203.61,-385.52
1753302658.549,210.45,219.77,-387.67
1753302658.581,208.64,214.99,-384.97
1753302658.613,205.64,190.26,-384.63
1753302658.661,208.08,221.96,-383.23
1753302658.693,196.51,181.32,-383.56
1753302658.725,186.78,181.66,-385.13
1753302658.757,172.26,167.86,-384.55
1753302658.789,171.59,200.69,-384.36
1753302658.821,173.68,174.93,-385.22
1753302658.853,170.80,187.65,-386.06
1753302658.885,176.73,191.00,-387.35
1753302658.917,177.59,195.11,-387.87
1753302658.949,182.15,194.41,-387.61
1753302658.981,182.80,197.74,-388.09
1753302659.013,186.48,186.80,-388.96
1753302659.045,187.15,182.53,-389.64
1753302659.077,192.45,201.19,-390.62
1753302659.109,195.59,204.95,-391.24
1753302659.141,202.11,197.86,-391.06
1753302659.173,204.10,196.55,-389.79
1753302659.205,209.55,221.12,-390.70
1753302659.237,215.90,209.00,-389.41
1753302659.285,216.49,224.73,-388.04
1753302659.317,206.02,210.89,-390.08
1753302659.349,200.64,227.79,-386.26
1753302659.381,215.29,267.38,-387.72
1753302659.413,190.74,158.13,-385.65
1753302659.445,188.58,188.57,-384.84
1753302659.477,180.92,180.47,-386.93
1753302659.509,177.39,176.28,-386.76
1753302659.541,170.63,161.58,-386.38
1753302659.573,172.39,182.31,-386.63
1753302659.621,173.69,181.90,-387.57
1753302659.637,180.36,194.05,-388.50
1753302659.669,179.54,175.51,-389.68
1753302659.701,175.58,175.20,-388.64
1753302659.733,182.65,190.50,-388.51
1753302659.765,186.64,196.19,-389.97
1753302659.797,182.19,182.54,-390.49
1753302659.845,192.64,204.82,-391.27
1753302659.877,199.99,201.73,-391.00
1753302659.910,198.20,181.59,-391.61
1753302659.942,200.74,201.62,-390.59
1753302659.974,208.12,197.39,-391.71
1753302660.006,207.17,205.98,-390.68
1753302660.038,209.72,198.25,-389.16
1753302660.070,210.73,210.20,-392.70
1753302660.102,212.35,187.31,-389.34
1753302660.150,201.31,192.69,-390.14
1753302660.166,199.53,213.10,-389.76
1753302660.198,188.07,170.49,-388.30
1753302660.230,183.54,216.25,-388.67
1753302660.262,175.57,193.23,-389.73
1753302660.294,166.64,119.48,-389.11
1753302660.326,162.68,195.24,-390.00
1753302660.374,174.26,183.37,-390.82
1753302660.406,165.90,169.22,-391.51
1753302660.438,178.04,189.94,-392.60
1753302660.470,179.36,181.31,-392.36
1753302660.502,178.78,184.14,-391.13
1753302660.534,182.40,176.54,-392.41
1753302660.566,186.25,195.83,-392.06
1753302660.598,194.35,199.07,-393.02
1753302660.630,195.59,194.96,-393.69
