1753302479.235,180.06,186.76,-1.42
1753302479.267,179.09,179.10,-1.32
1753302479.299,178.92,178.89,-1.37
1753302479.331,178.89,178.65,-1.33
1753302479.363,178.97,178.73,-1.31
1753302479.395,178.94,179.20,-1.27
1753302479.443,177.34,178.32,-1.35
1753302479.459,178.13,178.50,-1.36
1753302479.491,178.30,178.10,-1.41
1753302479.540,178.45,178.22,-1.31
1753302479.555,178.66,178.95,-1.34
1753302479.603,178.68,178.06,-1.32
1753302479.636,178.62,178.67,-1.42
1753302479.651,178.50,178.24,-1.34
1753302479.700,178.85,179.40,-1.32
1753302479.731,179.15,179.80,-1.33
1753302479.763,179.19,178.75,-1.33
1753302479.795,179.14,179.15,-1.37
1753302479.827,178.80,179.01,-1.34
1753302479.859,178.89,178.82,-1.35
1753302479.892,178.77,178.94,-1.31
1753302479.923,178.96,178.77,-1.37
1753302479.956,178.94,179.00,-1.31
1753302479.988,178.76,179.15,-1.30
1753302480.019,178.77,178.72,-1.30
1753302480.052,178.76,178.58,-1.32
1753302480.084,178.61,178.96,-1.41
1753302480.116,178.74,178.83,-1.32
1753302480.148,178.66,178.72,-1.37
1753302480.180,178.76,179.45,-1.37
1753302480.228,178.59,178.36,-1.35
1753302480.276,178.70,178.79,-1.40
1753302480.372,178.78,178.94,-1.36
1753302480.404,178.82,178.93,-1.47
1753302480.436,178.49,177.72,-1.41
1753302480.468,178.58,178.19,-1.38
1753302480.500,178.53,178.54,-1.33
1753302480.625,178.73,179.39,-1.36
1753302480.819,178.43,179.09,-1.29
1753302481.018,178.53,177.44,-1.39
1753302481.058,178.68,177.86,-1.37
1753302481.146,177.39,178.64,-1.38
1753302481.250,179.39,177.30,-1.35
1753302481.299,179.12,181.01,-1.41
1753302481.331,179.92,178.68,-1.31
1753302481.379,178.54,177.21,-1.34
1753302481.411,178.19,176.96,-1.31
1753302481.458,178.16,177.64,-1.38
1753302481.507,179.68,178.82,-1.45
1753302481.569,180.06,185.25,-1.33
1753302481.569,178.89,178.87,-1.38
1753302481.569,178.36,178.26,-1.39
1753302481.600,177.99,177.68,-1.36
1753302481.601,177.89,178.00,-1.38d179.53,181.10,-1.48
1753302481.657,180.16,180.85,-1.47
1753302481.657,178.98,177.38,-1.35
1753302481.657,178.69,180.84,-1.37
1753302481.658,177.05,171.46,-1.41
1753302481.730,176.90,177.88,-1.29
1753302481.730,177.97,177.87,-1.36
1753302481.730,178.58,175.71,-1.39
1753302481.755,178.64,177.44,-1.32
1753302481.803,178.36,178.58,-1.34
1753302481.825,179.72,177.71,-1.29
1753302481.873,179.20,174.32,-1.30
1753302481.874,179.27,180.83,-1.36
1753302481.905,179.19,178.62,-1.44
1753302481.937,180.24,184.04,-1.45
1753302481.970,179.60,183.97,-1.45
1753302481.986,179.64,177.49,-1.35
1753302481.986,181.90,178.02,-1.42
1753302482.032,179.44,173.72,-2.36
1753302482.032,177.89,155.90,-4.00
1753302482.032,183.77,186.06,-5.92
1753302482.064,180.59,175.53,-8.76
1753302482.080,180.30,181.47,-13.38
