1753188360.111,269.30,-1.96
1753188360.143,270.30,-1.96
1753188360.175,270.22,-1.96
1753188360.207,269.86,-1.92
1753188360.239,270.20,-1.91
1753188360.271,271.31,-1.93
1753188360.303,271.60,-1.94
1753188360.335,270.89,-1.98
1753188360.383,270.88,-1.99
1753188360.399,270.23,-2.03
1753188360.431,270.34,-2.00
1753188360.463,271.60,-2.00
1753188360.495,271.70,-1.92
1753188360.527,272.02,-1.97
1753188360.559,270.86,-1.96
1753188360.591,271.70,-1.97
1753188360.623,271.00,-1.96
1753188360.655,271.32,-1.95
1753188360.687,271.32,-1.93
1753188360.719,270.82,-1.99
1753188360.751,270.81,-2.04
1753188360.783,271.79,-2.01
1753188360.815,271.20,-1.97
1753188360.847,271.31,-1.98
1753188360.879,270.68,-1.96
1753188360.911,271.55,-1.91
1753188360.943,271.09,-1.93
1753188360.975,269.92,-1.91
1753188361.023,270.38,-1.89
1753188361.039,270.34,-1.89
1753188361.071,270.29,-1.89
1753188361.119,270.13,-1.88
1753188361.135,269.02,-1.92
1753188361.167,268.88,-1.88
1753188361.199,269.90,-1.84
1753188361.231,269.26,-1.95
1753188361.263,270.33,-1.91
1753188361.295,270.62,-1.97
1753188361.327,270.58,-2.00
1753188361.359,271.08,-1.96
1753188361.391,271.86,-1.91
1753188361.439,272.56,-1.97
1753188361.455,272.11,-1.91
1753188361.488,271.85,-1.99
1753188361.536,271.74,-1.97
1753188361.551,272.03,-1.92
1753188361.583,271.83,-1.92
1753188361.631,272.48,-1.94
1753188361.647,272.16,-1.88
1753188361.680,272.26,-1.91
1753188361.728,272.08,-1.98
1753188361.760,271.73,-2.00
1753188361.776,271.19,-1.93
1753188361.808,270.58,-1.89
1753188361.856,272.12,-1.95
1753188361.872,271.76,-1.98
1753188361.904,271.68,-1.96
1753188361.936,271.70,-1.94
1753188361.968,270.52,-1.95
1753188362.000,269.64,-1.99
1753188362.032,270.23,-1.68
1753188362.064,271.69,-1.91
1753188362.096,272.22,-2.05
1753188362.144,271.04,-1.95
1753188362.160,269.64,-1.95
1753188362.192,269.82,-1.97
1753188362.224,269.64,-1.94
1753188362.272,269.64,-1.99
1753188362.288,270.39,-1.96
1753188362.320,271.17,-1.94
1753188362.352,271.19,-1.93
1753188362.384,270.84,-1.96
1753188362.416,270.84,-1.94
1753188362.448,271.20,-1.91
1753188362.480,271.28,-1.96
1753188362.512,270.88,-1.98
1753188362.544,271.54,-1.88
1753188362.576,272.32,-1.95
1753188362.608,272.54,-1.92
1753188362.640,272.41,-1.96
1753188362.672,272.52,-2.00
1753188362.704,272.07,-2.01
1753188362.736,271.59,-1.98
1753188362.784,271.45,-2.06
1753188362.800,271.23,-2.00
1753188362.832,271.92,-1.93
