1753188207.463,326.68,33.03
1753188207.495,332.03,23.77
1753188207.527,336.48,11.53
1753188207.559,340.94,-3.32
1753188207.591,344.14,-17.90
1753188207.623,349.82,-27.36
1753188207.655,350.25,-34.01
1753188207.687,350.64,-31.46
1753188207.719,351.33,-17.90
1753188207.751,349.72,-9.92
1753188207.783,348.98,-9.97
1753188207.815,346.82,-1.00
1753188207.847,347.41,6.29
1753188207.879,346.40,10.79
1753188207.911,346.05,11.67
1753188207.943,346.18,11.10
1753188207.975,348.10,7.97
1753188208.007,349.37,7.21
1753188208.039,348.71,9.15
1753188208.071,350.07,20.65
1753188208.103,350.75,24.84
1753188208.135,351.69,26.30
1753188208.167,351.33,23.21
1753188208.199,351.41,21.58
1753188208.231,353.74,18.58
1753188208.263,354.64,15.02
1753188208.295,356.95,9.00
1753188208.327,183.74,7.25
1753188208.359,50.60,10.94
1753188208.391,14.90,16.47
1753188208.423,6.03,20.94
1753188208.455,5.28,28.38
1753188208.487,4.49,33.05
1753188208.519,6.20,33.04
1753188208.551,6.59,31.50
1753188208.583,6.61,29.10
1753188208.615,7.09,25.62
1753188208.647,10.31,23.31
1753188208.679,10.74,19.25
1753188208.711,11.57,12.04
1753188208.743,12.90,5.91
1753188208.775,13.27,3.88
1753188208.807,14.03,2.50
1753188208.839,14.52,-1.26
1753188208.871,14.94,-3.00
1753188208.903,14.37,0.90
1753188208.952,13.08,6.02
1753188208.984,13.02,3.44
1753188209.016,12.86,-0.95
1753188209.048,12.24,-7.81
1753188209.064,10.48,-11.47
1753188209.112,8.20,-12.49
1753188209.128,9.25,-6.21
1753188209.176,10.46,2.62
1753188209.208,11.27,10.41
1753188209.224,9.30,18.62
1753188209.256,8.97,21.04
1753188209.304,9.61,21.56
1753188209.336,11.94,17.96
1753188209.352,13.64,9.62
1753188209.416,14.46,7.67
1753188209.432,17.24,6.49
1753188209.448,15.87,8.11
1753188209.480,16.11,6.64
1753188209.512,18.24,4.50
1753188209.544,17.50,5.25
1753188209.592,16.08,2.49
1753188209.608,18.04,-2.12
1753188209.656,15.71,-7.05
1753188209.688,16.39,-10.19
1753188209.720,17.66,-12.58
1753188209.752,15.56,-14.70
1753188209.784,15.92,-15.22
1753188209.816,14.73,-12.94
1753188209.848,15.24,-9.39
1753188209.880,13.49,-7.15
1753188209.912,12.80,-7.54
1753188209.944,13.03,-5.06
1753188209.976,12.19,-1.81
1753188210.008,11.50,-0.79
1753188210.040,11.33,-1.59
1753188210.072,10.30,-2.35
1753188210.104,9.92,-2.18
1753188210.136,10.15,-4.42
1753188210.168,10.61,-6.68
1753188210.200,10.06,-7.28
1753188210.232,9.59,-8.12
1753188210.264,9.54,-6.76
1753188210.296,9.77,-5.71
1753188210.328,8.36,-4.82
1753188210.360,7.83,-7.67
1753188210.392,8.17,-8.65
1753188210.424,8.13,-8.75
1753188210.440,7.43,-11.07
1753188210.488,7.04,-11.97
1753188210.520,7.31,-11.80
1753188210.536,7.36,-10.41
1753188210.568,6.64,-10.66
1753188210.616,6.52,-12.08
1753188210.632,6.25,-16.35
1753188210.680,6.26,-21.02
1753188210.712,4.65,-24.57
1753188210.744,4.01,-23.55
1753188210.760,3.94,-24.73
1753188210.792,2.56,-30.43
1753188210.824,1.35,-34.66
1753188210.856,241.18,-36.11
1753188210.888,325.87,-38.64
1753188210.920,348.00,-40.70
1753188210.952,353.33,-40.37
1753188211.000,352.96,-38.06
